sailorID,champNum,sailNo,firstname,Surname,Region,nat,lightRating,midRating,heavyRating,overallRating,rank,events,lastEventDate
gb-7181-clemi,67,47181,clem,middle,NA,GBR,1819.6,1531.3,1696.6,1886.5,17,5,8113
gb-8709-finge,190,48709,finn,geri,NA,GBR,1227.8,1499.1,1500.0,1273.6,0,1,7848
gb-7625-ellth,691,47625,ellie,thwaites,NA,GBR,1584.8,1403.3,1721.9,1860.5,20,7,7967
gb-8264-rebsh,264,48264,rebecca,shearer,NA,GBR,1391.3,1461.3,1651.1,1633.7,0,4,7953
gb-0000-tormo,146,0,torquil,morrison,NA,GBR,1497.3,1522.6,1591.6,1676.2,41,7,7959
gb-8309-harwh,207,48309,harry,white,NA,GBR,1528.4,1380.1,1458.5,1403.3,0,3,7889
gb-6271-sammo,635,46271,sam,morley,NA,GBR,1473.0,1339.0,1321.4,1418.4,0,2,7953
gb-7743-lioka,295,47743,lion,kadioglu,NA,GBR,1287.0,1363.4,1500.0,1291.2,0,1,7848
gb-8578-domat,308,48578,dominic,atherton,NA,GBR,1230.2,1386.9,1269.2,1207.3,78,5,7953
gb-6891-elocu,666,46891,eloise,cusden,NA,GBR,1248.7,1415.7,1500.0,1321.4,0,1,7848
gb-9266-tyrbe,512,19266,tyrii,bell,NA,GBR,1340.3,1343.2,1388.5,1337.2,0,2,7889
gb-7685-jakra,286,47685,jake,rawes,NA,GBR,1497.7,1618.9,1683.0,1770.2,33,6,7959
gb-8719-themc,88,48719,theo,mcgonigle,NA,GBR,1417.9,1264.7,1466.6,1330.2,74,6,7889
gb-5006-alima,586,45006,alistair,mackinnon,NA,GBR,1395.1,1256.3,1408.3,1463.0,0,3,7953
gb-4144-lucra,209,44144,lucy,rains,NA,GBR,1236.0,1257.5,1416.3,1279.3,0,4,7889
gb-6227-harsi,530,46227,harry,sims,NA,GBR,1144.0,1281.8,1448.3,1195.8,0,4,8015
gb-3911-floto,563,43911,flo,tovey,NA,GBR,1473.0,1466.4,1295.1,1378.4,0,4,7953
gb-7725-petto,106,47725,peter,tokajuk,NA,GBR,1242.9,1262.1,1457.3,1214.1,0,4,7848
gb-1922-ffice,628,31922,ffion,cerrato,NA,GBR,1361.9,1541.1,1460.9,1458.6,64,6,7959
gb-8193-jasfo,189,48193,jasper,focardi-dolling,NA,GBR,1562.5,1456.6,1595.6,1675.5,42,14,8113
gb-6977-eliwh,154,46977,elizabeth,whitefoot,NA,GBR,1526.0,1345.2,1511.1,1605.4,49,8,8142
gb-6942-adebu,4,16942,adele,burbidge,NA,GBR,1216.4,1286.3,1500.0,1253.4,0,1,7848
gb-8317-noawo,686,48317,noah,wood,NA,GBR,1446.6,1700.3,1681.6,1810.3,0,4,7889
gb-6512-jeshe,177,46512,jessica,hedgecock,NA,GBR,1182.4,1249.8,1480.9,1200.6,0,3,7931
gb-7028-leama,650,47028,leah,may,NA,GBR,1576.5,1366.8,1377.5,1494.5,61,5,7953
gb-7750-elere,42,47750,electra,reeves,NA,GBR,1301.9,1222.7,1376.8,1387.1,69,5,7953
gb-0272-kylba,604,20272,kyla,baxter,NA,GBR,1354.1,1375.2,1468.2,1537.1,0,3,7961
gb-8819-fingo,297,48819,finn,goodman,NA,GBR,1265.0,1503.1,1528.5,1583.1,53,5,7889
gb-8682-chawh,206,48682,charley,white,NA,GBR,1191.5,1111.3,1382.9,1141.1,0,2,7889
gb-0000-harwe,878,0,harry,wemyss,NA,GBR,1300.6,1345.5,1432.5,1508.7,63,8,8142
gb-6439-geoma,655,46439,george,macfadyen,NA,GBR,1072.1,1145.9,1521.4,1008.2,0,2,7848
gb-8652-antpa,640,48652,antonio,pascali,NA,GBR,1630.5,1773.9,1500.0,1821.6,0,1,7770
gb-8535-samgr,315,48535,sam,grayton,NA,GBR,1568.9,1727.3,1739.2,1833.8,0,2,7842
gb-4036-josro,28,44036,joseph,rowe,NA,GBR,1710.0,1730.2,1796.3,2024.4,9,12,8113
gb-8509-henmo,87,48509,henry,moran,NA,GBR,1057.1,1072.8,1500.0,960.2,0,2,7848
gb-6610-jesta,90,46610,jessica,taylor,NA,GBR,1362.9,1463.9,1459.4,1421.3,0,2,7953
gb-8627-grane,60,48627,grace,newbold,NA,GBR,1498.6,1484.1,1403.2,1469.8,0,3,7860
gb-7636-ed0sm,544,47636,ed,smith,NA,GBR,1662.7,1621.6,1618.0,1610.9,0,4,7959
gb-8508-alepu,202,48508,alex,purrier,NA,GBR,1593.0,1500.0,1475.6,1570.1,0,1,7953
gb-7354-samma,613,47354,sam,mason,NA,GBR,1596.6,1600.2,1666.2,1782.7,0,3,8078
gb-8099-finwa,210,48099,finn,waterhouse,NA,GBR,1545.0,1514.8,1577.8,1626.8,0,4,7961
gb-8433-alejo,114,48433,alex,jones,NA,GBR,1888.0,1500.0,1774.4,2013.4,0,1,7953
gb-7853-isojo,109,47853,isobel,johnson,NA,GBR,1658.2,1275.7,1472.6,1669.6,0,2,7953
gb-7658-aleva,100,47658,alex,van-doren,NA,GBR,1355.5,1421.1,1390.3,1307.9,0,2,7959
gb-8315-finbr,510,48315,finn,brook-holmes,NA,GBR,1635.4,1683.8,1535.7,1728.9,0,4,7959
gb-4652-jamcl,159,44652,james,clements,NA,GBR,1395.5,1500.0,1522.4,1489.6,0,1,7953
gb-7734-geobu,529,47734,george,burden,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-7647-islto,183,47647,isla,todd,NA,GBR,1666.2,1500.0,1548.4,1683.6,0,1,7953
gb-7835-sambr,685,47835,sam,brown,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-8318-merat,508,48318,merryn,attridge,NA,GBR,1506.5,1561.0,1330.2,1421.0,0,2,7889
gb-0000-henpo,294,0,henry,powell,NA,GBR,1404.7,1402.8,1321.6,1304.7,0,2,8113
gb-5959-oliga,248,45959,oliver,gatton,NA,GBR,1646.0,1440.2,1545.4,1690.0,39,5,7953
gb-8681-avaha,92,48681,ava,harris-scott,NA,GBR,1766.8,1729.9,1749.2,1867.3,19,6,7961
gb-4517-sasle,536,44517,sasha,leach,NA,GBR,1338.6,1429.0,1500.0,1278.5,0,1,7859
gb-6364-matem,22,46364,matthew,emerson,NA,GBR,1463.4,1526.7,1486.3,1522.9,0,2,8064
gb-8571-katgu,235,48571,katherine,gunn,NA,GBR,1794.5,1645.5,1708.2,1830.6,24,12,8113
gb-8667-broth,666,48667,bronwen,thomas,NA,GBR,1500.0,1526.6,1400.1,1468.3,0,1,8113
gb-7949-lukto,211,47949,luke,townsend,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-8652-lucsy,94,48652,lucas,symons,NA,GBR,1351.9,1410.3,1303.2,1298.5,76,6,7953
gb-0000-josmi,78,0,joshua,milroy,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-8974-natcl,285,48974,nathan,clark,NA,GBR,1470.6,1537.7,1506.0,1529.4,55,8,8142
gb-8580-glosm,113,48580,gloria,smith,NA,GBR,1569.4,1482.1,1562.4,1645.9,0,2,7953
gb-7173-danpo,369,47173,dan,powell,NA,GBR,1305.3,1500.0,1374.0,1330.7,0,1,7953
gb-8964-frebu,82,48964,fred,buckley,NA,GBR,1413.1,1500.0,1414.6,1336.6,0,1,7961
gb-6731-matph,246,46731,mathilde,phillipps,NA,GBR,1490.1,1428.9,1545.8,1485.1,0,2,8115
gb-6768-natba,111,46768,nat,baker,NA,GBR,1500.0,1241.1,1370.9,1239.4,0,1,7889
gb-8907-kearh,26,48907,keali,rhodes,NA,GBR,1455.7,1376.6,1479.3,1438.9,65,8,8113
gb-6447-avafr,119,46447,ava,francis,NA,GBR,1354.3,1411.8,1352.1,1285.5,0,2,7959
gb-8264-emish,264,48264,emily,shearer,NA,GBR,1300.3,1509.4,1566.5,1498.9,0,2,7953
gb-6303-harwo,599,46303,harriet,wood,NA,GBR,1592.3,1553.0,1484.0,1578.8,54,8,7961
gb-7026-pauro,95,47026,paul,roberts,NA,GBR,1520.4,1314.3,1480.6,1457.5,0,4,7961
gb-7928-samcl,669,47928,sam,clancy,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-5735-geosp,171,45735,george,spence,NA,GBR,1682.5,1500.0,1667.8,1746.4,0,2,7961
gb-6853-rosjo,362,46853,rosanna,joyce,NA,GBR,1666.2,1699.5,1534.5,1766.2,34,5,7919
gb-8713-jacbl,353,48713,jacob,blakeway,NA,GBR,1434.8,1253.0,1529.7,1333.2,0,2,8078
gb-8581-efath,541,48581,efa,thomas,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-7209-jenja,521,47209,jensen,jakob,NA,GBR,1426.2,1584.8,1538.6,1604.1,0,4,8142
gb-2542-chaha,332,42542,charlie,hammond,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-8261-kieco,656,48261,kiera,cowell,NA,GBR,1444.6,1517.9,1363.2,1487.5,62,5,7919
gb-7926-amesm,533,47926,amelia,smith,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-6611-jacwr,327,46611,jack,wright,NA,GBR,1212.5,1500.0,1292.9,1193.8,0,2,7953
gb-7634-abipe,585,47634,abigail,penny,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-5506-finto,306,45506,finn,todd,NA,GBR,1329.6,1500.0,1373.2,1316.5,0,1,7953
gb-8675-kitro,380,48675,kitty,rose-davy,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-5152-kieva,632,45152,kieran,vanhoutte,NA,GBR,1500.0,1490.6,1561.7,1533.9,0,1,7918
gb-8140-lorho,301,48140,lorien,howard-mcdonald,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-6231-naoed,140,46231,naomi,edwards,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-4192-jagje,155,44192,jago,jennings,NA,GBR,1460.5,1389.2,1477.9,1499.7,0,3,7953
gb-6940-fremi,70,46940,freya,millar,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-7731-isowi,366,47731,isobel,williscroft,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-0000-wilpo,291,0,will,powell,NA,GBR,1195.0,1500.0,1204.6,1098.4,0,1,7953
gb-8600-zacch,313,48600,zach,chappell,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-7732-kylmu,343,47732,kyle,muelaner,NA,GBR,1672.9,1522.9,1740.7,1821.1,0,2,7953
gb-8140-sofea,232,48140,sofia,eaton,NA,GBR,1497.6,1400.3,1496.8,1422.1,0,3,8115
gb-8666-jo0le,68,48666,jo,leake,NA,GBR,1570.7,1864.5,1726.2,2006.5,11,5,7889
gb-4839-ellbi,136,44839,ella,bishop,NA,GBR,1517.2,1838.4,1676.2,1954.8,0,2,7889
gb-6895-larod,280,46895,lara,odling,NA,GBR,1500.0,1671.4,1642.8,1807.9,0,1,7889
gb-8714-danmc,164,48714,dan,mcgregor,NA,GBR,1651.1,1674.1,1670.1,1803.1,32,9,8142
gb-8092-march,270,48092,martha,christensen,NA,GBR,1462.7,1516.9,1616.4,1666.8,0,4,7889
gb-6720-timcz,222,46720,tim,czura,NA,GBR,1517.8,1492.7,1513.0,1485.8,0,4,7889
gb-4028-noacu,356,44028,noah,curtis,NA,GBR,1542.8,1454.3,1446.8,1492.0,0,2,7889
gb-8716-tomlo,376,48716,tom,looseley,NA,GBR,1509.8,1533.8,1520.1,1533.6,0,3,7953
gb-8325-alesm,624,48325,alex,smith,NA,GBR,1500.0,1448.6,1377.8,1428.6,66,5,7919
gb-7662-chane,105,47662,charlie,newell-johnson,NA,GBR,1520.8,1220.6,1367.9,1248.3,0,3,7918
gb-8591-henag,592,48591,henry,agius,NA,GBR,1500.0,1218.3,1412.1,1265.9,0,1,7889
gb-7743-leoka,295,47743,leon,kadioglu,NA,GBR,1578.6,1384.4,1441.1,1544.3,59,6,7961
gb-2046-beawa,296,42046,bea,walker,NA,GBR,1513.6,1194.1,1468.1,1336.1,0,3,7918
gb-7303-cammc,397,47303,cameron,mcdaid,NA,GBR,1537.5,1337.2,1420.1,1496.7,0,2,7911
gb-8579-henma,360,48579,henry,martin,NA,GBR,1613.2,1588.3,1551.8,1655.8,47,5,7959
gb-8149-oscfi,167,48149,oscar,filtness,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-8513-nicri,577,48513,nicola,richards,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-8797-judar,309,48797,jude,armstrong,NA,GBR,1434.1,1578.5,1561.5,1615.3,0,3,7959
gb-7833-ellha,199,47833,ella,harris,NA,GBR,1501.5,1555.9,1411.4,1509.8,0,4,7959
gb-8743-tatku,97,48743,tate,kump,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-8349-jossh,679,48349,joseph,shorter,NA,GBR,1420.3,1364.7,1392.9,1351.8,0,2,7833
gb-4301-conpa,687,44301,connor,parish,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-8909-grabu,98,48909,grace,buckley,NA,GBR,1343.8,1422.2,1401.7,1344.5,0,3,7959
gb-5184-alibi,378,45184,ali,bishop,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-4052-louhi,57,44052,louis,hiscocks,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-8735-orlor,299,48735,orlando,orchard,NA,GBR,1215.7,1500.0,1387.3,1290.5,0,1,7953
gb-8048-luked,647,48048,luke,edwards,NA,GBR,1522.3,1458.5,1273.4,1454.7,0,2,7860
gb-7316-vinsh,644,47316,vincent,shorter,NA,GBR,1500.0,1388.1,1474.3,1439.6,0,2,8113
gb-8684-hugdo,542,48684,hugh,doyle,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-7790-benpa,386,47790,ben,paling,NA,GBR,1701.4,1703.7,1658.1,1765.2,0,3,7811
gb-8683-jamcr,339,48683,james,crossley,NA,GBR,1637.0,1784.7,1500.0,1836.7,0,1,7770
gb-7023-heaqu,667,47023,heather,quinn,NA,GBR,1626.2,1776.1,1723.9,1877.7,0,2,7842
gb-8216-chaho,316,48216,charlie,hopkinson,NA,GBR,1595.1,1689.7,1646.1,1717.6,0,3,7811
gb-8653-imogr,275,48653,imogen,green,NA,GBR,1435.7,1485.7,1458.4,1520.0,0,4,7842
gb-8713-match,53,48713,matthew,chadderton,NA,GBR,1492.6,1466.0,1446.5,1555.9,56,7,7987
gb-3754-robby,0,43754,robert,byne,NA,GBR,1454.3,1376.2,1514.8,1421.5,0,2,7811
gb-7794-felan,267,47794,felicity,angell,NA,GBR,1517.8,1420.4,1476.9,1532.3,0,3,8015
gb-8664-tobga,31,48664,toby,gammond,NA,GBR,1542.0,1436.4,1508.7,1550.5,57,8,8078
gb-8381-elied,123,28381,elizabeth,edwards,NA,GBR,1359.7,1295.5,1387.1,1257.0,0,3,7811
gb-8677-chlgr,365,48677,chloe,grayton,NA,GBR,1419.4,1351.5,1408.4,1423.2,0,4,8078
gb-6241-oliro,205,46241,oliver,rogers,NA,GBR,1354.5,1327.0,1363.7,1395.2,67,10,8113
gb-8675-kitda,380,48675,kitty,davy,NA,GBR,1413.9,1298.4,1418.5,1346.3,71,8,8113
gb-7222-geori,192,47222,georgia,riddell,NA,GBR,1331.4,1281.1,1372.5,1315.0,75,5,8113
gb-7613-benan,255,47613,ben,angell,NA,GBR,1301.1,1243.1,1416.1,1224.9,0,3,8015
gb-7192-artqu,161,27192,arthur,quinn,NA,GBR,1389.1,1227.0,1354.3,1142.8,0,2,7811
gb-8798-isori,0,48798,isobel,ritchie,NA,GBR,1270.1,1222.4,1364.8,1230.5,77,6,8113
gb-4012-jakbl,353,44012,jake,blakeway,NA,GBR,1428.5,1427.9,1472.0,1513.0,60,8,8113
gb-5884-chahu,165,45884,charles,hutton,NA,GBR,1500.0,1425.4,1364.8,1295.1,0,1,7811
gb-1767-wilma,0,31767,will,mawby-groom,NA,GBR,1408.4,1419.5,1441.2,1545.8,58,8,8113
gb-6734-geosi,72,46734,george,sims,NA,GBR,1435.6,1447.3,1421.6,1333.1,0,1,8015
gb-3848-morme,77,33848,morris,mellor,NA,GBR,1425.6,1395.0,1262.4,1174.7,0,1,7842
gb-8248-emism,46,48248,emily,smith,NA,GBR,1581.0,1647.2,1687.9,1813.4,0,1,7827
gb-7792-oliha,329,47792,oliver,hale,NA,GBR,1613.5,1664.7,1655.4,1796.3,0,1,7827
gb-7437-ambha,325,47437,amber,hale,NA,GBR,1561.8,1607.5,1677.6,1773.8,0,1,7827
gb-7836-rivgr,385,47836,river,green,NA,GBR,1587.7,1581.3,1625.6,1686.4,0,1,7827
gb-3814-danho,553,43814,dan,holborn,NA,GBR,1440.0,1627.5,1583.6,1647.0,0,1,7827
gb-0827-issgl,208,30827,issy,glazebrook,NA,GBR,1550.1,1523.2,1476.1,1537.1,0,3,7860
gb-0095-tomco,193,95,tom,covell,NA,GBR,1446.7,1373.7,1520.5,1418.8,0,1,7827
gb-8706-ethsp,504,48706,ethan,sparkes,NA,GBR,1477.5,1434.5,1362.1,1377.8,0,4,7827
gb-8150-henho,333,48150,henry,hopley,NA,GBR,1523.8,1426.7,1389.5,1371.7,0,1,7827
gb-7236-devgr,377,47236,devon,green,NA,GBR,1504.3,1426.7,1328.9,1299.1,0,1,7827
gb-5337-nicdu,256,45337,nico,dunford,NA,GBR,1459.6,1370.5,1402.4,1309.3,0,1,7827
gb-8733-jakco,363,48733,jake,collins-collins,NA,GBR,1453.1,1409.2,1313.7,1292.9,0,2,7827
gb-0619-tilph,157,30619,tilly,phelps,NA,GBR,1397.2,1315.5,1535.4,1403.4,0,1,7827
gb-7954-frefr,695,47954,fred,freemantle,NA,GBR,1427.0,1346.8,1335.1,1232.4,0,1,7827
gb-5757-masgr,378,45757,mason,green,NA,GBR,1413.6,1338.6,1293.2,1162.6,0,1,7827
gb-5971-ethto,388,45971,ethan,topping,NA,GBR,1406.9,1323.1,1279.9,1150.8,0,1,7827
gb-1229-geowa,104,31229,george,walton,NA,GBR,1560.5,1516.8,1535.3,1606.2,0,4,7860
gb-3525-chash,45,43525,charlie,shires,NA,GBR,1468.0,1420.7,1452.5,1393.7,0,2,7959
gb-1384-tobbr,0,41384,toby,broadbent,NA,GBR,1416.3,1487.4,1500.0,1424.5,0,1,7860
gb-6293-orlpa,220,46293,orla,parker,NA,GBR,1383.7,1365.5,1380.3,1324.2,0,3,7860
gb-9228-dylso,0,9228,dylan,sowalsky,NA,GBR,1346.7,1464.3,1500.0,1341.4,0,1,7860
gb-6481-amela,0,16481,amelia,lampard,NA,GBR,1375.3,1432.4,1500.0,1345.2,0,1,7860
gb-5454-lilso,0,45454,lilly,sowalsky,NA,GBR,1356.1,1459.0,1500.0,1349.3,0,1,7860
gb-9783-rebva,0,19783,rebecca,vartan,NA,GBR,1398.1,1426.2,1500.0,1357.6,0,1,7860
gb-7766-emmcu,35,47766,emma,curtis,NA,GBR,1329.6,1428.6,1354.5,1269.3,0,2,7860
gb-7355-samwa,0,47355,sam,wade,NA,GBR,1402.0,1454.6,1522.7,1491.3,0,2,7959
gb-8626-tobqu,0,48626,toby,quartly,NA,GBR,1352.8,1370.7,1480.6,1333.0,0,2,7959
gb-0001-harbr,0,1,harry,bristow,NA,GBR,1500.0,1500.0,1500.0,1473.9,0,0,0
gb-6341-niaha,675,46341,niall,harris,NA,GBR,1556.4,1500.0,1460.8,1504.0,0,1,7798
gb-5135-alepr,0,35135,alex,pringle,NA,GBR,1603.3,1683.4,1500.0,1760.7,0,1,7945
gb-7834-janma,0,47834,jane,marshall,NA,GBR,1525.4,1709.7,1500.0,1721.1,0,1,7945
gb-3103-jamru,0,23103,james,russ,NA,GBR,1596.5,1615.8,1500.0,1689.5,0,1,7945
gb-3022-isaco,0,23022,isabelle,cobb,NA,GBR,1577.4,1608.0,1500.0,1667.3,0,1,7945
gb-7555-aleye,0,27555,alex,yeates,NA,GBR,1563.6,1646.4,1500.0,1696.2,0,1,7945
gb-1059-jampr,0,31059,james,prosser,NA,GBR,1570.5,1606.5,1500.0,1662.0,0,1,7945
gb-3693-tonha,0,43693,tony,hanlon,NA,GBR,1518.5,1560.5,1500.0,1566.2,0,1,7945
gb-7570-aurmc,0,47570,aurelia,mcnamara,NA,GBR,1511.6,1589.7,1500.0,1597.4,0,1,7945
gb-1400-tommi,0,41400,tom,mitchell,NA,GBR,1532.3,1536.8,1500.0,1564.4,0,1,7945
gb-7524-danhe,0,47524,dan,hebditch,NA,GBR,1478.8,1522.6,1500.0,1515.6,0,1,7945
