sailorID,champNum,sailNo,firstname,Surname,Region,nat,lightRating,midRating,heavyRating,overallRating,rank,events,lastEventDate
gb-8964-frebu,82,48964,fred,buckley,NA,GBR,1452.0,1411.4,1559.3,1623.7,62,6,8184
gb-6731-matph,246,46731,mathilde,phillipps,NA,GBR,1432.0,1500.6,1449.1,1615.9,0,4,8170
gb-6768-natba,111,46768,nat,baker,NA,GBR,1326.2,1266.8,1236.1,1262.0,0,2,8146
gb-8907-kearh,26,48907,keali,rhodes,NA,GBR,1480.1,1411.4,1578.1,1545.7,80,10,8200
gb-6447-avafr,119,46447,ava,francis,NA,GBR,1354.3,1411.8,1352.1,1278.3,0,2,7959
gb-8264-emish,264,48264,emily,shearer,NA,GBR,1425.8,1473.8,1504.3,1581.1,65,6,8177
gb-6303-harwo,599,46303,harriet,wood,NA,GBR,1485.7,1523.5,1625.3,1631.3,61,12,8184
gb-7026-pauro,95,47026,paul,roberts,NA,GBR,1446.8,1278.2,1469.0,1458.7,87,7,8184
gb-7928-samcl,669,47928,sam,clancy,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-5735-geosp,171,45735,george,spence,NA,GBR,1517.4,1516.8,1444.2,1511.9,0,4,8159
gb-6853-rosjo,362,46853,rosanna,joyce,NA,GBR,1660.9,1497.6,1507.2,1563.3,71,9,8184
gb-8713-jacbl,353,48713,jacob,blakeway,NA,GBR,1422.6,1254.7,1525.2,1414.5,0,3,8169
gb-8581-efath,541,48581,efa,thomas,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-7209-jenja,521,47209,jensen,jakob,NA,GBR,1556.2,1628.8,1483.1,1690.3,50,8,8198
gb-2542-chaha,332,42542,charlie,hammond,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-8261-kieco,656,48261,kiera,cowell,NA,GBR,1285.2,1276.1,1214.2,1202.2,106,7,8184
gb-7926-amesm,533,47926,amelia,smith,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-6611-jacwr,327,46611,jack,wright,NA,GBR,1436.7,1345.4,1219.5,1348.3,0,4,8169
gb-7634-abipe,585,47634,abigail,penny,NA,GBR,1531.7,1514.6,1537.9,1555.6,0,1,8170
gb-5506-finto,306,45506,finn,todd,NA,GBR,1329.6,1500.0,1373.2,1309.3,0,1,7953
gb-8675-kitro,380,48675,kitty,rose-davy,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-5152-kieva,632,45152,kieran,vanhoutte,NA,GBR,1486.2,1510.5,1485.1,1479.9,0,3,8198
gb-8140-lorho,301,48140,lorien,howard-mcdonald,NA,GBR,1500.2,1489.1,1431.8,1407.2,0,1,8170
gb-6231-naoed,140,46231,naomi,edwards,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-4192-jagje,155,44192,jago,jennings,NA,GBR,1425.9,1419.0,1481.6,1492.2,0,4,8179
gb-6940-fremi,70,46940,freya,millar,NA,GBR,1393.7,1382.6,1421.6,1309.9,0,2,8177
gb-7731-isowi,366,47731,isobel,williscroft,NA,GBR,1478.2,1487.8,1500.0,1452.7,0,1,8199
gb-0000-wilpo,291,0,will,powell,NA,GBR,1375.0,1248.7,1036.1,1225.0,0,3,8169
gb-8600-zacch,313,48600,zach,chappell,NA,GBR,1336.1,1661.5,1360.3,1566.5,0,2,8169
gb-7732-kylmu,343,47732,kyle,muelaner,NA,GBR,1613.5,1640.1,1739.2,1729.8,0,3,8146
gb-8140-sofea,232,48140,sofia,eaton,NA,GBR,1524.9,1335.9,1282.4,1487.5,84,5,8170
gb-8666-jo0le,68,48666,jo,leake,NA,GBR,1570.7,1864.5,1726.2,1999.3,11,5,7889
gb-4839-ellbi,136,44839,ella,bishop,NA,GBR,1517.2,1838.4,1676.2,1947.6,0,2,7889
gb-6895-larod,280,46895,lara,odling,NA,GBR,1500.0,1671.4,1642.8,1800.7,0,1,7889
gb-8714-danmc,164,48714,dan,mcgregor,NA,GBR,1651.1,1674.1,1670.1,1795.9,33,9,8142
gb-8092-march,270,48092,martha,christensen,NA,GBR,1462.7,1516.9,1616.4,1659.6,0,4,7889
gb-6720-timcz,222,46720,tim,czura,NA,GBR,1517.8,1492.7,1513.0,1478.6,0,4,7889
gb-4028-noacu,356,44028,noah,curtis,NA,GBR,1542.8,1454.3,1446.8,1484.8,0,2,7889
gb-8716-tomlo,376,48716,tom,looseley,NA,GBR,1508.3,1603.2,1626.5,1692.6,49,5,8169
gb-8325-alesm,624,48325,alex,smith,NA,GBR,1500.0,1448.6,1377.8,1421.4,91,5,7919
gb-7662-chane,105,47662,charlie,newell-johnson,NA,GBR,1409.8,1481.7,1547.6,1631.0,0,4,8146
gb-8591-henag,592,48591,henry,agius,NA,GBR,1500.0,1218.3,1412.1,1258.7,0,1,7889
gb-7743-leoka,295,47743,leon,kadioglu,NA,GBR,1445.1,1311.4,1424.0,1442.5,88,10,8184
gb-2046-beawa,296,42046,bea,walker,NA,GBR,1513.6,1194.1,1468.1,1328.9,0,3,7918
gb-7303-cammc,397,47303,cameron,mcdaid,NA,GBR,1546.5,1337.2,1473.4,1543.6,0,3,8158
gb-8579-henma,360,48579,henry,martin,NA,GBR,1613.2,1588.3,1551.8,1648.6,57,5,7959
gb-8149-oscfi,167,48149,oscar,filtness,NA,GBR,1421.0,1135.0,1480.0,1166.9,0,1,8146
gb-8513-nicri,577,48513,nicola,richards,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-8797-judar,309,48797,jude,armstrong,NA,GBR,1434.1,1578.5,1561.5,1608.1,0,3,7959
gb-7833-ellha,199,47833,ella,harris,NA,GBR,1375.0,1485.3,1713.4,1547.5,74,5,8146
gb-8743-tatku,97,48743,tate,kump,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-8349-jossh,679,48349,joseph,shorter,NA,GBR,1420.3,1364.7,1392.9,1344.6,0,2,7833
gb-4301-conpa,687,44301,connor,parish,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-8909-grabu,98,48909,grace,buckley,NA,GBR,1343.8,1422.2,1401.7,1337.3,0,3,7959
gb-5184-alibi,378,45184,ali,bishop,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-4052-louhi,57,44052,louis,hiscocks,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-8735-orlor,299,48735,orlando,orchard,NA,GBR,1167.6,1163.6,1157.4,1046.1,0,2,8146
gb-8048-luked,647,48048,luke,edwards,NA,GBR,1522.3,1458.5,1273.4,1447.5,0,2,7860
gb-7316-vinsh,644,47316,vincent,shorter,NA,GBR,1500.0,1388.1,1474.3,1432.4,0,2,8113
gb-8684-hugdo,542,48684,hugh,doyle,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-7790-benpa,386,47790,ben,paling,NA,GBR,1701.4,1703.7,1658.1,1758.0,0,3,7811
gb-8683-jamcr,339,48683,james,crossley,NA,GBR,1637.0,1784.7,1500.0,1829.5,0,1,7770
gb-7023-heaqu,667,47023,heather,quinn,NA,GBR,1626.2,1776.1,1723.9,1870.5,0,2,7842
gb-8216-chaho,316,48216,charlie,hopkinson,NA,GBR,1595.1,1731.1,1684.5,1786.8,0,4,8200
gb-8653-imogr,275,48653,imogen,green,NA,GBR,1435.7,1485.7,1458.4,1512.8,0,4,7842
gb-8713-match,53,48713,matthew,chadderton,NA,GBR,1492.6,1466.0,1446.5,1548.7,73,7,7987
gb-3754-robby,0,43754,robert,byne,NA,GBR,1454.3,1376.2,1514.8,1414.3,0,2,7811
gb-7794-felan,267,47794,felicity,angell,NA,GBR,1517.8,1479.5,1548.9,1621.6,0,4,8200
gb-8664-tobga,31,48664,toby,gammond,NA,GBR,1542.0,1436.4,1508.7,1543.3,75,8,8078
gb-8381-elied,123,28381,elizabeth,edwards,NA,GBR,1359.7,1295.5,1387.1,1249.8,0,3,7811
gb-8677-chlgr,365,48677,chloe,grayton,NA,GBR,1419.4,1381.7,1465.2,1488.2,0,5,8200
gb-6241-oliro,205,46241,oliver,rogers,NA,GBR,1257.2,1183.2,1305.3,1199.8,107,12,8200
gb-8675-kitda,380,48675,kitty,davy,NA,GBR,1413.9,1298.4,1418.5,1339.1,95,8,8113
gb-7222-geori,192,47222,georgia,riddell,NA,GBR,1331.4,1297.8,1414.2,1380.9,98,6,8200
gb-7613-benan,255,47613,ben,angell,NA,GBR,1301.1,1239.6,1361.4,1226.4,0,4,8200
gb-7192-artqu,161,27192,arthur,quinn,NA,GBR,1389.1,1227.0,1354.3,1135.6,0,2,7811
gb-8798-isori,0,48798,isobel,ritchie,NA,GBR,1270.1,1248.1,1384.0,1305.8,105,7,8200
gb-4012-jakbl,353,44012,jake,blakeway,NA,GBR,1428.5,1427.9,1472.0,1505.8,81,8,8113
gb-5884-chahu,165,45884,charles,hutton,NA,GBR,1500.0,1425.4,1364.8,1287.9,0,1,7811
gb-1767-wilma,0,31767,will,mawby-groom,NA,GBR,1408.4,1419.5,1441.2,1538.6,78,8,8113
gb-6734-geosi,72,46734,george,sims,NA,GBR,1435.6,1447.3,1421.6,1325.9,0,1,8015
gb-3848-morme,77,33848,morris,mellor,NA,GBR,1425.6,1395.0,1262.4,1167.5,0,1,7842
gb-8248-emism,46,48248,emily,smith,NA,GBR,1581.0,1647.2,1687.9,1806.2,0,1,7827
gb-7792-oliha,329,47792,oliver,hale,NA,GBR,1613.5,1664.7,1655.4,1789.1,0,1,7827
gb-7437-ambha,325,47437,amber,hale,NA,GBR,1561.8,1607.5,1677.6,1766.6,0,1,7827
gb-7836-rivgr,385,47836,river,green,NA,GBR,1587.7,1581.3,1625.6,1679.2,0,1,7827
gb-3814-danho,553,43814,dan,holborn,NA,GBR,1440.0,1627.5,1583.6,1639.8,0,1,7827
gb-0827-issgl,208,30827,issy,glazebrook,NA,GBR,1550.1,1523.2,1476.1,1529.9,0,3,7860
gb-0095-tomco,193,95,tom,covell,NA,GBR,1446.7,1373.7,1520.5,1411.6,0,1,7827
gb-8706-ethsp,504,48706,ethan,sparkes,NA,GBR,1477.5,1434.5,1362.1,1370.6,0,4,7827
gb-8150-henho,333,48150,henry,hopley,NA,GBR,1523.8,1426.7,1389.5,1364.5,0,1,7827
gb-7236-devgr,377,47236,devon,green,NA,GBR,1504.3,1426.7,1328.9,1291.9,0,1,7827
gb-5337-nicdu,256,45337,nico,dunford,NA,GBR,1459.6,1370.5,1402.4,1302.1,0,1,7827
gb-8733-jakco,363,48733,jake,collins-collins,NA,GBR,1453.1,1409.2,1313.7,1285.7,0,2,7827
gb-0619-tilph,157,30619,tilly,phelps,NA,GBR,1397.2,1315.5,1535.4,1396.2,0,1,7827
gb-7954-frefr,695,47954,fred,freemantle,NA,GBR,1427.0,1346.8,1335.1,1225.2,0,1,7827
gb-5757-masgr,378,45757,mason,green,NA,GBR,1413.6,1338.6,1293.2,1155.4,0,1,7827
gb-5971-ethto,388,45971,ethan,topping,NA,GBR,1406.9,1323.1,1279.9,1143.6,0,1,7827
gb-1229-geowa,104,31229,george,walton,NA,GBR,1664.3,1417.0,1208.6,1440.1,89,5,8146
gb-3525-chash,45,43525,charlie,shires,NA,GBR,1468.0,1420.7,1452.5,1386.5,0,2,7959
gb-1384-tobbr,0,41384,toby,broadbent,NA,GBR,1416.3,1487.4,1500.0,1417.3,0,1,7860
gb-6293-orlpa,220,46293,orla,parker,NA,GBR,1672.1,1442.8,1316.7,1612.7,0,4,8146
gb-9228-dylso,0,9228,dylan,sowalsky,NA,GBR,1346.7,1464.3,1500.0,1334.2,0,1,7860
gb-6481-amela,0,16481,amelia,lampard,NA,GBR,1375.3,1432.4,1500.0,1338.0,0,1,7860
gb-5454-lilso,0,45454,lilly,sowalsky,NA,GBR,1356.1,1459.0,1500.0,1342.1,0,1,7860
gb-9783-rebva,0,19783,rebecca,vartan,NA,GBR,1398.1,1426.2,1500.0,1350.4,0,1,7860
gb-7766-emmcu,35,47766,emma,curtis,NA,GBR,1329.6,1428.6,1354.5,1262.1,0,2,7860
gb-7355-samwa,0,47355,sam,wade,NA,GBR,1402.0,1454.6,1522.7,1484.1,0,2,7959
gb-8626-tobqu,0,48626,toby,quartly,NA,GBR,1352.8,1370.7,1480.6,1325.8,0,2,7959
gb-0001-harbr,0,1,harry,bristow,NA,GBR,1500.0,1500.0,1500.0,1466.7,0,0,0
gb-6341-niaha,675,46341,niall,harris,NA,GBR,1556.4,1500.0,1460.8,1496.8,0,1,7798
gb-5135-alepr,0,35135,alex,pringle,NA,GBR,1603.3,1683.4,1500.0,1753.5,0,1,7945
gb-7834-janma,0,47834,jane,marshall,NA,GBR,1525.4,1709.7,1500.0,1713.9,0,1,7945
gb-3103-jamru,0,23103,james,russ,NA,GBR,1596.5,1615.8,1500.0,1682.3,0,1,7945
gb-3022-isaco,0,23022,isabelle,cobb,NA,GBR,1577.4,1608.0,1500.0,1660.1,0,1,7945
gb-7555-aleye,0,27555,alex,yeates,NA,GBR,1563.6,1646.4,1500.0,1689.0,0,1,7945
gb-1059-jampr,0,31059,james,prosser,NA,GBR,1570.5,1606.5,1500.0,1654.8,0,1,7945
gb-3693-tonha,0,43693,tony,hanlon,NA,GBR,1518.5,1560.5,1500.0,1559.0,0,1,7945
gb-7570-aurmc,0,47570,aurelia,mcnamara,NA,GBR,1511.6,1589.7,1500.0,1590.2,0,1,7945
gb-1400-tommi,0,41400,tom,mitchell,NA,GBR,1532.3,1536.8,1500.0,1557.2,0,1,7945
gb-7524-danhe,0,47524,dan,hebditch,NA,GBR,1478.8,1522.6,1500.0,1508.4,0,1,7945
