sailorID,champNum,sailNo,firstname,Surname,Region,nat,lightRating,midRating,heavyRating,overallRating,rank,events,lastEventDate
gb-6271-sammo,635,46271,sam,morley,NA,GBR,1414.9,1426.1,1560.6,1495.0,0,4,8169
gb-7743-lioka,295,47743,lion,kadioglu,NA,GBR,1287.0,1363.4,1500.0,1285.3,0,1,7848
gb-8578-domat,308,48578,dominic,atherton,NA,GBR,1550.5,1422.5,1454.9,1646.1,60,6,8146
gb-6891-elocu,666,46891,eloise,cusden,NA,GBR,1248.7,1415.7,1500.0,1315.5,0,1,7848
gb-9266-tyrbe,512,19266,tyrii,bell,NA,GBR,1340.3,1343.2,1388.5,1331.3,0,2,7889
gb-7685-jakra,286,47685,jake,rawes,NA,GBR,1536.2,1437.0,1387.4,1406.2,88,7,8146
gb-8719-themc,88,48719,theo,mcgonigle,NA,GBR,1417.9,1264.7,1466.6,1324.3,93,6,7889
gb-5006-alima,586,45006,alistair,mackinnon,NA,GBR,1395.1,1256.3,1408.3,1457.1,0,3,7953
gb-4144-lucra,209,44144,lucy,rains,NA,GBR,1236.0,1257.5,1416.3,1273.4,0,4,7889
gb-6227-harsi,530,46227,harry,sims,NA,GBR,1144.0,1281.8,1448.3,1189.9,0,4,8015
gb-3911-floto,563,43911,flo,tovey,NA,GBR,1413.2,1358.0,1639.1,1469.0,83,6,8169
gb-7725-petto,106,47725,peter,tokajuk,NA,GBR,1242.9,1262.1,1457.3,1208.2,0,4,7848
gb-1922-ffice,628,31922,ffion,cerrato,NA,GBR,1423.8,1230.4,1374.0,1256.9,99,7,8146
gb-8193-jasfo,189,48193,jasper,focardi-dolling,NA,GBR,1629.5,1653.5,1497.7,1697.9,48,16,8169
gb-6977-eliwh,154,46977,elizabeth,whitefoot,NA,GBR,1418.9,1263.4,1542.9,1305.6,95,9,8146
gb-6942-adebu,4,16942,adele,burbidge,NA,GBR,1434.3,1279.8,1437.5,1459.7,0,2,8146
gb-8317-noawo,686,48317,noah,wood,NA,GBR,1446.6,1700.3,1681.6,1804.4,0,4,7889
gb-6512-jeshe,177,46512,jessica,hedgecock,NA,GBR,1182.4,1249.8,1480.9,1194.7,0,3,7931
gb-7028-leama,650,47028,leah,may,NA,GBR,1576.5,1366.8,1377.5,1488.6,82,5,7953
gb-7750-elere,42,47750,electra,reeves,NA,GBR,1542.2,1528.9,1424.7,1713.9,45,6,8146
gb-0272-kylba,604,20272,kyla,baxter,NA,GBR,1426.1,1523.8,1616.8,1720.4,44,7,8178
gb-8819-fingo,297,48819,finn,goodman,NA,GBR,1265.0,1503.1,1528.5,1577.2,67,5,7889
gb-8682-chawh,206,48682,charley,white,NA,GBR,1191.5,1111.3,1382.9,1135.2,0,2,7889
gb-0000-harwe,878,0,harry,wemyss,NA,GBR,1361.0,1442.1,1660.0,1547.9,73,11,8179
gb-6439-geoma,655,46439,george,macfadyen,NA,GBR,1072.1,1145.9,1521.4,1002.3,0,2,7848
gb-8652-antpa,640,48652,antonio,pascali,NA,GBR,1630.5,1773.9,1500.0,1815.7,0,1,7770
gb-8535-samgr,315,48535,sam,grayton,NA,GBR,1568.9,1727.3,1739.2,1827.9,0,2,7842
gb-4036-josro,28,44036,joseph,rowe,NA,GBR,1466.2,1966.9,2009.0,2028.4,8,14,8169
gb-8509-henmo,87,48509,henry,moran,NA,GBR,1057.1,1072.8,1500.0,954.3,0,2,7848
gb-6610-jesta,90,46610,jessica,taylor,NA,GBR,1414.8,1448.7,1573.1,1557.8,0,3,8146
gb-8627-grane,60,48627,grace,newbold,NA,GBR,1498.6,1484.1,1403.2,1463.9,0,3,7860
gb-7636-ed0sm,544,47636,ed,smith,NA,GBR,1617.0,1599.3,1471.2,1611.3,63,6,8169
gb-8508-alepu,202,48508,alex,purrier,NA,GBR,1707.7,1546.7,1439.5,1675.9,0,3,8169
gb-7354-samma,613,47354,sam,mason,NA,GBR,1649.8,1756.2,1706.9,1870.1,0,4,8146
gb-8099-finwa,210,48099,finn,waterhouse,NA,GBR,1578.0,1499.5,1720.0,1723.1,43,7,8169
gb-8433-alejo,114,48433,alex,jones,NA,GBR,1955.2,1880.5,1904.8,2138.8,0,3,8169
gb-7853-isojo,109,47853,isobel,johnson,NA,GBR,1796.4,1630.1,1728.7,1830.7,0,4,8169
gb-7658-aleva,100,47658,alex,van-doren,NA,GBR,1661.1,1627.5,1541.2,1761.9,0,4,8169
gb-8315-finbr,510,48315,finn,brook-holmes,NA,GBR,1635.4,1683.8,1535.7,1723.0,0,4,7959
gb-4652-jamcl,159,44652,james,clements,NA,GBR,1437.1,1350.7,1451.8,1418.6,0,2,8146
gb-7734-geobu,529,47734,george,burden,NA,GBR,1488.2,1476.4,1445.6,1492.1,0,1,8169
gb-7647-islto,183,47647,isla,todd,NA,GBR,1666.2,1500.0,1548.4,1677.7,0,1,7953
gb-7835-sambr,685,47835,sam,brown,NA,GBR,1277.3,1135.0,1250.0,1026.5,0,1,8146
gb-8318-merat,508,48318,merryn,attridge,NA,GBR,1294.3,1848.8,1507.5,1856.8,0,3,8146
gb-0000-henpo,294,0,henry,powell,NA,GBR,1375.3,1252.9,1446.1,1323.6,0,4,8169
gb-5959-oliga,248,45959,oliver,gatton,NA,GBR,1574.7,1477.8,1515.3,1565.8,69,6,8169
gb-8681-avaha,92,48681,ava,harris-scott,NA,GBR,1750.2,1718.9,1738.3,1830.0,28,8,8178
gb-4517-sasle,536,44517,sasha,leach,NA,GBR,1348.6,1364.8,1536.5,1448.8,0,3,8169
gb-6364-matem,22,46364,matthew,emerson,NA,GBR,1651.2,1496.0,1815.6,1741.5,0,4,8169
gb-8571-katgu,235,48571,katherine,gunn,NA,GBR,1821.2,1787.4,1794.6,2022.3,9,13,8169
gb-8667-broth,666,48667,bronwen,thomas,NA,GBR,1336.1,1342.0,1211.2,1348.6,0,3,8169
gb-7949-lukto,211,47949,luke,townsend,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-8652-lucsy,94,48652,lucas,symons,NA,GBR,1351.9,1410.3,1303.2,1292.6,97,6,7953
gb-0000-josmi,78,0,joshua,milroy,NA,GBR,1617.4,1531.8,1577.0,1622.2,0,2,8177
gb-8974-natcl,285,48974,nathan,clark,NA,GBR,1510.5,1457.5,1236.8,1499.8,84,12,8179
gb-8580-glosm,113,48580,gloria,smith,NA,GBR,1569.4,1482.1,1562.4,1640.0,0,2,7953
gb-7173-danpo,369,47173,dan,powell,NA,GBR,1488.3,1528.8,1487.5,1687.3,0,3,8169
gb-8964-frebu,82,48964,fred,buckley,NA,GBR,1452.0,1390.3,1558.9,1612.9,62,5,8178
gb-6731-matph,246,46731,mathilde,phillipps,NA,GBR,1432.0,1500.6,1449.1,1617.2,0,4,8170
gb-6768-natba,111,46768,nat,baker,NA,GBR,1326.2,1266.8,1236.1,1263.3,0,2,8146
gb-8907-kearh,26,48907,keali,rhodes,NA,GBR,1480.1,1383.1,1583.5,1508.9,78,9,8146
gb-6447-avafr,119,46447,ava,francis,NA,GBR,1354.3,1411.8,1352.1,1279.6,0,2,7959
gb-8264-emish,264,48264,emily,shearer,NA,GBR,1425.8,1473.8,1504.3,1582.4,65,6,8177
gb-6303-harwo,599,46303,harriet,wood,NA,GBR,1485.7,1520.9,1632.7,1611.3,64,11,8178
gb-7026-pauro,95,47026,paul,roberts,NA,GBR,1446.8,1262.1,1429.6,1388.5,89,6,8178
gb-7928-samcl,669,47928,sam,clancy,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-5735-geosp,171,45735,george,spence,NA,GBR,1517.4,1516.8,1444.2,1513.2,0,4,8159
gb-6853-rosjo,362,46853,rosanna,joyce,NA,GBR,1660.9,1509.7,1580.7,1649.5,58,8,8178
gb-8713-jacbl,353,48713,jacob,blakeway,NA,GBR,1422.6,1254.7,1525.2,1415.8,0,3,8169
gb-8581-efath,541,48581,efa,thomas,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-7209-jenja,521,47209,jensen,jakob,NA,GBR,1539.9,1610.9,1458.6,1635.9,70,7,8179
gb-2542-chaha,332,42542,charlie,hammond,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-8261-kieco,656,48261,kiera,cowell,NA,GBR,1285.2,1271.3,1194.1,1156.2,103,6,8146
gb-7926-amesm,533,47926,amelia,smith,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-6611-jacwr,327,46611,jack,wright,NA,GBR,1436.7,1345.4,1219.5,1349.6,0,4,8169
gb-7634-abipe,585,47634,abigail,penny,NA,GBR,1531.7,1514.6,1537.9,1556.9,0,1,8170
gb-5506-finto,306,45506,finn,todd,NA,GBR,1329.6,1500.0,1373.2,1310.6,0,1,7953
gb-8675-kitro,380,48675,kitty,rose-davy,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-5152-kieva,632,45152,kieran,vanhoutte,NA,GBR,1482.7,1500.5,1483.9,1435.4,0,2,8170
gb-8140-lorho,301,48140,lorien,howard-mcdonald,NA,GBR,1500.2,1489.1,1431.8,1408.5,0,1,8170
gb-6231-naoed,140,46231,naomi,edwards,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-4192-jagje,155,44192,jago,jennings,NA,GBR,1425.9,1419.0,1481.6,1493.5,0,4,8179
gb-6940-fremi,70,46940,freya,millar,NA,GBR,1393.7,1382.6,1421.6,1311.2,0,2,8177
gb-7731-isowi,366,47731,isobel,williscroft,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-0000-wilpo,291,0,will,powell,NA,GBR,1375.0,1248.7,1036.1,1226.3,0,3,8169
gb-8600-zacch,313,48600,zach,chappell,NA,GBR,1336.1,1661.5,1360.3,1567.8,0,2,8169
gb-7732-kylmu,343,47732,kyle,muelaner,NA,GBR,1613.5,1640.1,1739.2,1731.1,0,3,8146
gb-8140-sofea,232,48140,sofia,eaton,NA,GBR,1524.9,1335.9,1282.4,1488.8,81,5,8170
gb-8666-jo0le,68,48666,jo,leake,NA,GBR,1570.7,1864.5,1726.2,2000.6,11,5,7889
gb-4839-ellbi,136,44839,ella,bishop,NA,GBR,1517.2,1838.4,1676.2,1948.9,0,2,7889
gb-6895-larod,280,46895,lara,odling,NA,GBR,1500.0,1671.4,1642.8,1802.0,0,1,7889
gb-8714-danmc,164,48714,dan,mcgregor,NA,GBR,1651.1,1674.1,1670.1,1797.2,33,9,8142
gb-8092-march,270,48092,martha,christensen,NA,GBR,1462.7,1516.9,1616.4,1660.9,0,4,7889
gb-6720-timcz,222,46720,tim,czura,NA,GBR,1517.8,1492.7,1513.0,1479.9,0,4,7889
gb-4028-noacu,356,44028,noah,curtis,NA,GBR,1542.8,1454.3,1446.8,1486.1,0,2,7889
gb-8716-tomlo,376,48716,tom,looseley,NA,GBR,1508.3,1603.2,1626.5,1693.9,49,5,8169
gb-8325-alesm,624,48325,alex,smith,NA,GBR,1500.0,1448.6,1377.8,1422.7,87,5,7919
gb-7662-chane,105,47662,charlie,newell-johnson,NA,GBR,1409.8,1481.7,1547.6,1632.3,0,4,8146
gb-8591-henag,592,48591,henry,agius,NA,GBR,1500.0,1218.3,1412.1,1260.0,0,1,7889
gb-7743-leoka,295,47743,leon,kadioglu,NA,GBR,1445.1,1258.3,1388.2,1342.4,90,9,8178
gb-2046-beawa,296,42046,bea,walker,NA,GBR,1513.6,1194.1,1468.1,1330.2,0,3,7918
gb-7303-cammc,397,47303,cameron,mcdaid,NA,GBR,1546.5,1337.2,1473.4,1544.9,0,3,8158
gb-8579-henma,360,48579,henry,martin,NA,GBR,1613.2,1588.3,1551.8,1649.9,56,5,7959
gb-8149-oscfi,167,48149,oscar,filtness,NA,GBR,1421.0,1135.0,1480.0,1168.2,0,1,8146
gb-8513-nicri,577,48513,nicola,richards,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-8797-judar,309,48797,jude,armstrong,NA,GBR,1434.1,1578.5,1561.5,1609.4,0,3,7959
gb-7833-ellha,199,47833,ella,harris,NA,GBR,1375.0,1485.3,1713.4,1548.8,72,5,8146
gb-8743-tatku,97,48743,tate,kump,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-8349-jossh,679,48349,joseph,shorter,NA,GBR,1420.3,1364.7,1392.9,1345.9,0,2,7833
gb-4301-conpa,687,44301,connor,parish,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-8909-grabu,98,48909,grace,buckley,NA,GBR,1343.8,1422.2,1401.7,1338.6,0,3,7959
gb-5184-alibi,378,45184,ali,bishop,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-4052-louhi,57,44052,louis,hiscocks,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-8735-orlor,299,48735,orlando,orchard,NA,GBR,1167.6,1163.6,1157.4,1047.4,0,2,8146
gb-8048-luked,647,48048,luke,edwards,NA,GBR,1522.3,1458.5,1273.4,1448.8,0,2,7860
gb-7316-vinsh,644,47316,vincent,shorter,NA,GBR,1500.0,1388.1,1474.3,1433.7,0,2,8113
gb-8684-hugdo,542,48684,hugh,doyle,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-7790-benpa,386,47790,ben,paling,NA,GBR,1701.4,1703.7,1658.1,1759.3,0,3,7811
gb-8683-jamcr,339,48683,james,crossley,NA,GBR,1637.0,1784.7,1500.0,1830.8,0,1,7770
gb-7023-heaqu,667,47023,heather,quinn,NA,GBR,1626.2,1776.1,1723.9,1871.8,0,2,7842
gb-8216-chaho,316,48216,charlie,hopkinson,NA,GBR,1595.1,1689.7,1646.1,1711.7,0,3,7811
gb-8653-imogr,275,48653,imogen,green,NA,GBR,1435.7,1485.7,1458.4,1514.1,0,4,7842
gb-8713-match,53,48713,matthew,chadderton,NA,GBR,1492.6,1466.0,1446.5,1550.0,71,7,7987
gb-3754-robby,0,43754,robert,byne,NA,GBR,1454.3,1376.2,1514.8,1415.6,0,2,7811
gb-7794-felan,267,47794,felicity,angell,NA,GBR,1517.8,1420.4,1476.9,1526.4,0,3,8015
gb-8664-tobga,31,48664,toby,gammond,NA,GBR,1542.0,1436.4,1508.7,1544.6,74,8,8078
gb-8381-elied,123,28381,elizabeth,edwards,NA,GBR,1359.7,1295.5,1387.1,1251.1,0,3,7811
gb-8677-chlgr,365,48677,chloe,grayton,NA,GBR,1419.4,1351.5,1408.4,1417.3,0,4,8078
gb-6241-oliro,205,46241,oliver,rogers,NA,GBR,1257.2,1198.0,1287.1,1163.4,102,11,8146
gb-8675-kitda,380,48675,kitty,davy,NA,GBR,1413.9,1298.4,1418.5,1340.4,91,8,8113
gb-7222-geori,192,47222,georgia,riddell,NA,GBR,1331.4,1281.1,1372.5,1309.1,94,5,8113
gb-7613-benan,255,47613,ben,angell,NA,GBR,1301.1,1243.1,1416.1,1219.0,0,3,8015
gb-7192-artqu,161,27192,arthur,quinn,NA,GBR,1389.1,1227.0,1354.3,1136.9,0,2,7811
gb-8798-isori,0,48798,isobel,ritchie,NA,GBR,1270.1,1222.4,1364.8,1224.6,101,6,8113
gb-4012-jakbl,353,44012,jake,blakeway,NA,GBR,1428.5,1427.9,1472.0,1507.1,79,8,8113
gb-5884-chahu,165,45884,charles,hutton,NA,GBR,1500.0,1425.4,1364.8,1289.2,0,1,7811
gb-1767-wilma,0,31767,will,mawby-groom,NA,GBR,1408.4,1419.5,1441.2,1539.9,76,8,8113
gb-6734-geosi,72,46734,george,sims,NA,GBR,1435.6,1447.3,1421.6,1327.2,0,1,8015
gb-3848-morme,77,33848,morris,mellor,NA,GBR,1425.6,1395.0,1262.4,1168.8,0,1,7842
gb-8248-emism,46,48248,emily,smith,NA,GBR,1581.0,1647.2,1687.9,1807.5,0,1,7827
gb-7792-oliha,329,47792,oliver,hale,NA,GBR,1613.5,1664.7,1655.4,1790.4,0,1,7827
gb-7437-ambha,325,47437,amber,hale,NA,GBR,1561.8,1607.5,1677.6,1767.9,0,1,7827
gb-7836-rivgr,385,47836,river,green,NA,GBR,1587.7,1581.3,1625.6,1680.5,0,1,7827
gb-3814-danho,553,43814,dan,holborn,NA,GBR,1440.0,1627.5,1583.6,1641.1,0,1,7827
gb-0827-issgl,208,30827,issy,glazebrook,NA,GBR,1550.1,1523.2,1476.1,1531.2,0,3,7860
gb-0095-tomco,193,95,tom,covell,NA,GBR,1446.7,1373.7,1520.5,1412.9,0,1,7827
gb-8706-ethsp,504,48706,ethan,sparkes,NA,GBR,1477.5,1434.5,1362.1,1371.9,0,4,7827
gb-8150-henho,333,48150,henry,hopley,NA,GBR,1523.8,1426.7,1389.5,1365.8,0,1,7827
gb-7236-devgr,377,47236,devon,green,NA,GBR,1504.3,1426.7,1328.9,1293.2,0,1,7827
gb-5337-nicdu,256,45337,nico,dunford,NA,GBR,1459.6,1370.5,1402.4,1303.4,0,1,7827
gb-8733-jakco,363,48733,jake,collins-collins,NA,GBR,1453.1,1409.2,1313.7,1287.0,0,2,7827
gb-0619-tilph,157,30619,tilly,phelps,NA,GBR,1397.2,1315.5,1535.4,1397.5,0,1,7827
gb-7954-frefr,695,47954,fred,freemantle,NA,GBR,1427.0,1346.8,1335.1,1226.5,0,1,7827
gb-5757-masgr,378,45757,mason,green,NA,GBR,1413.6,1338.6,1293.2,1156.7,0,1,7827
gb-5971-ethto,388,45971,ethan,topping,NA,GBR,1406.9,1323.1,1279.9,1144.9,0,1,7827
gb-1229-geowa,104,31229,george,walton,NA,GBR,1664.3,1417.0,1208.6,1441.4,85,5,8146
gb-3525-chash,45,43525,charlie,shires,NA,GBR,1468.0,1420.7,1452.5,1387.8,0,2,7959
gb-1384-tobbr,0,41384,toby,broadbent,NA,GBR,1416.3,1487.4,1500.0,1418.6,0,1,7860
gb-6293-orlpa,220,46293,orla,parker,NA,GBR,1672.1,1442.8,1316.7,1614.0,0,4,8146
gb-9228-dylso,0,9228,dylan,sowalsky,NA,GBR,1346.7,1464.3,1500.0,1335.5,0,1,7860
gb-6481-amela,0,16481,amelia,lampard,NA,GBR,1375.3,1432.4,1500.0,1339.3,0,1,7860
gb-5454-lilso,0,45454,lilly,sowalsky,NA,GBR,1356.1,1459.0,1500.0,1343.4,0,1,7860
gb-9783-rebva,0,19783,rebecca,vartan,NA,GBR,1398.1,1426.2,1500.0,1351.7,0,1,7860
gb-7766-emmcu,35,47766,emma,curtis,NA,GBR,1329.6,1428.6,1354.5,1263.4,0,2,7860
gb-7355-samwa,0,47355,sam,wade,NA,GBR,1402.0,1454.6,1522.7,1485.4,0,2,7959
gb-8626-tobqu,0,48626,toby,quartly,NA,GBR,1352.8,1370.7,1480.6,1327.1,0,2,7959
gb-0001-harbr,0,1,harry,bristow,NA,GBR,1500.0,1500.0,1500.0,1468.0,0,0,0
gb-6341-niaha,675,46341,niall,harris,NA,GBR,1556.4,1500.0,1460.8,1498.1,0,1,7798
gb-5135-alepr,0,35135,alex,pringle,NA,GBR,1603.3,1683.4,1500.0,1754.8,0,1,7945
gb-7834-janma,0,47834,jane,marshall,NA,GBR,1525.4,1709.7,1500.0,1715.2,0,1,7945
gb-3103-jamru,0,23103,james,russ,NA,GBR,1596.5,1615.8,1500.0,1683.6,0,1,7945
gb-3022-isaco,0,23022,isabelle,cobb,NA,GBR,1577.4,1608.0,1500.0,1661.4,0,1,7945
gb-7555-aleye,0,27555,alex,yeates,NA,GBR,1563.6,1646.4,1500.0,1690.3,0,1,7945
gb-1059-jampr,0,31059,james,prosser,NA,GBR,1570.5,1606.5,1500.0,1656.1,0,1,7945
gb-3693-tonha,0,43693,tony,hanlon,NA,GBR,1518.5,1560.5,1500.0,1560.3,0,1,7945
gb-7570-aurmc,0,47570,aurelia,mcnamara,NA,GBR,1511.6,1589.7,1500.0,1591.5,0,1,7945
gb-1400-tommi,0,41400,tom,mitchell,NA,GBR,1532.3,1536.8,1500.0,1558.5,0,1,7945
gb-7524-danhe,0,47524,dan,hebditch,NA,GBR,1478.8,1522.6,1500.0,1509.7,0,1,7945
